video,frame_id,id,x1,y1,x2,y2,status
class_7,275,18,1135,575,1231,672,Focused
class_7,275,20,1218,583,1271,669,Focused
class_7,275,4,1132,694,1375,977,Focused
class_7,275,15,1271,603,1422,732,Focused
class_7,275,9,1386,603,1507,722,Focused
class_7,275,25,1464,569,1539,654,Distracted
class_7,275,23,1506,557,1589,657,Focused
class_7,275,0,1435,671,1711,927,Focused
class_7,275,21,1563,546,1639,628,Distracted
class_7,275,3,1602,621,1764,790,Focused
class_7,275,26,1646,574,1749,647,Focused
class_7,275,27,1728,551,1800,643,Distracted
class_7,275,5,1749,608,1888,778,Focused
class_7,275,28,1818,537,1905,656,Distracted
class_7,276,17,14,590,131,656,Focused
class_7,276,2,0,765,181,971,Focused
class_7,276,6,0,671,195,814,Focused
class_7,276,8,152,608,258,704,Distracted
class_7,276,7,201,668,337,768,Focused
class_7,276,22,265,599,399,676,Focused
class_7,276,1,265,681,520,954,Focused
class_7,276,10,484,582,597,690,Focused
class_7,276,19,598,607,684,714,Focused
class_7,276,29,637,565,729,636,Focused
class_7,276,11,644,619,784,839,Focused
class_7,276,14,704,586,802,710,Distracted
class_7,276,13,770,599,923,701,Focused
class_7,276,24,805,656,979,921,Focused
class_7,276,16,923,583,1012,675,Focused
class_7,276,12,936,626,1128,782,Focused
class_7,276,18,1135,575,1231,672,Focused
class_7,276,20,1218,583,1271,669,Focused
class_7,276,4,1132,694,1375,977,Focused
class_7,276,15,1271,603,1422,732,Focused
class_7,276,9,1386,603,1507,722,Focused
class_7,276,25,1464,569,1539,654,Distracted
class_7,276,23,1506,557,1589,657,Focused
class_7,276,0,1435,671,1711,927,Focused
class_7,276,21,1563,546,1639,628,Distracted
class_7,276,3,1602,621,1764,790,Focused
class_7,276,26,1646,574,1749,647,Focused
class_7,276,27,1728,551,1800,643,Distracted
class_7,276,5,1749,608,1888,778,Focused
class_7,276,28,1818,537,1905,656,Distracted
class_7,277,17,14,590,131,656,Focused
class_7,277,2,0,765,181,971,Focused
class_7,277,6,0,671,195,814,Focused
class_7,277,8,152,608,258,704,Distracted
class_7,277,7,201,668,337,768,Focused
class_7,277,22,265,599,399,676,Focused
class_7,277,1,265,681,520,954,Focused
class_7,277,10,484,582,597,690,Focused
class_7,277,19,598,607,684,714,Focused
class_7,277,29,637,565,729,636,Focused
class_7,277,11,644,619,784,839,Focused
class_7,277,14,704,586,802,710,Distracted
class_7,277,13,770,599,923,701,Focused
class_7,277,24,805,656,979,921,Focused
class_7,277,16,923,583,1012,675,Focused
class_7,277,12,936,626,1128,782,Focused
class_7,277,18,1135,575,1231,672,Focused
class_7,277,20,1218,583,1271,669,Focused
class_7,277,4,1132,694,1375,977,Focused
class_7,277,15,1271,603,1422,732,Focused
class_7,277,9,1386,603,1507,722,Focused
class_7,277,25,1464,569,1539,654,Distracted
class_7,277,23,1506,557,1589,657,Focused
class_7,277,0,1435,671,1711,927,Focused
class_7,277,21,1563,546,1639,628,Distracted
class_7,277,3,1602,621,1764,790,Focused
class_7,277,26,1646,574,1749,647,Focused
class_7,277,27,1728,551,1800,643,Distracted
class_7,277,5,1749,608,1888,778,Focused
class_7,277,28,1818,537,1905,656,Distracted
class_7,278,17,14,590,131,656,Focused
class_7,278,2,0,765,181,971,Focused
class_7,278,6,0,671,195,814,Focused
class_7,278,8,152,608,258,704,Distracted
class_7,278,7,201,668,337,768,Focused
class_7,278,22,265,599,399,676,Focused
class_7,278,1,265,681,520,954,Focused
class_7,278,10,484,582,597,690,Focused
class_7,278,19,598,607,684,714,Focused
class_7,278,29,637,565,729,636,Focused
class_7,278,11,644,619,784,839,Focused
class_7,278,14,704,586,802,710,Distracted
class_7,278,13,770,599,923,701,Focused
class_7,278,24,805,656,979,921,Focused
class_7,278,16,923,583,1012,675,Focused
class_7,278,12,936,626,1128,782,Focused
class_7,278,18,1135,575,1231,672,Focused
class_7,278,20,1218,583,1271,669,Focused
class_7,278,4,1132,694,1375,977,Focused
class_7,278,15,1271,603,1422,732,Focused
class_7,278,9,1386,603,1507,722,Focused
class_7,278,25,1464,569,1539,654,Distracted
class_7,278,23,1506,557,1589,657,Focused
class_7,278,0,1435,671,1711,927,Focused
class_7,278,21,1563,546,1639,628,Distracted
class_7,278,3,1602,621,1764,790,Focused
class_7,278,26,1646,574,1749,647,Focused
class_7,278,27,1728,551,1800,643,Distracted
class_7,278,5,1749,608,1888,778,Focused
class_7,278,28,1818,537,1905,656,Distracted
class_7,279,17,14,590,131,656,Focused
class_7,279,2,0,765,181,971,Focused
class_7,279,6,0,671,195,814,Focused
class_7,279,8,152,608,258,704,Distracted
class_7,279,7,201,668,337,768,Focused
class_7,279,22,265,599,399,676,Focused
class_7,279,1,265,681,520,954,Focused
class_7,279,10,484,582,597,690,Focused
class_7,279,19,598,607,684,714,Focused
class_7,279,29,637,565,729,636,Focused
class_7,279,11,644,619,784,839,Focused
class_7,279,14,704,586,802,710,Distracted
class_7,279,13,770,599,923,701,Focused
class_7,279,24,805,656,979,921,Focused
class_7,279,16,923,583,1012,675,Focused
class_7,279,12,936,626,1128,782,Focused
class_7,279,18,1135,575,1231,672,Focused
class_7,279,20,1218,583,1271,669,Focused
class_7,279,4,1132,694,1375,977,Focused
class_7,279,15,1271,603,1422,732,Focused
class_7,279,9,1386,603,1507,722,Focused
class_7,279,25,1464,569,1539,654,Distracted
class_7,279,23,1506,557,1589,657,Focused
class_7,279,0,1435,671,1711,927,Focused
class_7,279,21,1563,546,1639,628,Distracted
class_7,279,3,1602,621,1764,790,Focused
class_7,279,26,1646,574,1749,647,Focused
class_7,279,27,1728,551,1800,643,Distracted
class_7,279,5,1749,608,1888,778,Focused
class_7,279,28,1818,537,1905,656,Distracted
class_7,280,17,14,590,131,656,Focused
class_7,280,2,0,765,181,971,Focused
class_7,280,6,0,671,195,814,Focused
class_7,280,8,152,608,258,704,Distracted
class_7,280,7,201,668,337,768,Focused
class_7,280,22,265,599,399,676,Focused
class_7,280,1,265,681,520,954,Focused
class_7,280,10,484,582,597,690,Focused
class_7,280,19,598,607,684,714,Focused
class_7,280,29,637,565,729,636,Focused
class_7,280,11,644,619,784,839,Focused
class_7,280,14,704,586,802,710,Distracted
class_7,280,13,770,599,923,701,Focused
class_7,280,24,805,656,979,921,Focused
class_7,280,16,923,583,1012,675,Focused
class_7,280,12,936,626,1128,782,Focused
class_7,280,18,1135,575,1231,672,Focused
class_7,280,20,1218,583,1271,669,Focused
class_7,280,4,1132,694,1375,977,Focused
class_7,280,15,1271,603,1422,732,Focused
class_7,280,9,1386,603,1507,722,Focused
class_7,280,25,1464,569,1539,654,Distracted
class_7,280,23,1506,557,1589,657,Focused
class_7,280,0,1435,671,1711,927,Focused
class_7,280,21,1563,546,1639,628,Distracted
class_7,280,3,1602,621,1764,790,Focused
class_7,280,26,1646,574,1749,647,Focused
class_7,280,27,1728,551,1800,643,Distracted
class_7,280,5,1749,608,1888,778,Focused
class_7,280,28,1818,537,1905,656,Distracted
class_7,281,17,14,590,131,656,Focused
class_7,281,2,0,765,181,971,Focused
class_7,281,6,0,671,195,814,Focused
class_7,281,8,152,608,258,704,Distracted
class_7,281,7,201,668,337,768,Focused
class_7,281,22,265,599,399,676,Focused
class_7,281,1,265,681,520,954,Focused
class_7,281,10,484,582,597,690,Focused
class_7,281,19,598,607,684,714,Focused
class_7,281,29,637,565,729,636,Focused
class_7,281,11,644,619,784,839,Focused
class_7,281,14,704,586,802,710,Distracted
class_7,281,13,770,599,923,701,Focused
class_7,281,24,805,656,979,921,Focused
class_7,281,16,923,583,1012,675,Focused
class_7,281,12,936,626,1128,782,Focused
class_7,281,18,1135,575,1231,672,Focused
class_7,281,20,1218,583,1271,669,Focused
class_7,281,4,1132,694,1375,977,Focused
class_7,281,15,1271,603,1422,732,Focused
class_7,281,9,1386,603,1507,722,Focused
class_7,281,25,1464,569,1539,654,Distracted
class_7,281,23,1506,557,1589,657,Focused
class_7,281,0,1435,671,1711,927,Focused
class_7,281,21,1563,546,1639,628,Distracted
class_7,281,3,1602,621,1764,790,Focused
class_7,281,26,1646,574,1749,647,Focused
class_7,281,27,1728,551,1800,643,Distracted
class_7,281,5,1749,608,1888,778,Focused
class_7,281,28,1818,537,1905,656,Distracted
class_7,282,17,14,590,131,656,Focused
class_7,282,2,0,765,181,971,Focused
class_7,282,6,0,671,195,814,Focused
class_7,282,8,152,608,258,704,Distracted
class_7,282,7,201,668,337,768,Focused
class_7,282,22,265,599,399,676,Focused
class_7,282,1,265,681,520,954,Focused
class_7,282,10,484,582,597,690,Focused
class_7,282,19,598,607,684,714,Focused
class_7,282,29,637,565,729,636,Focused
class_7,282,11,644,619,784,839,Focused
class_7,282,14,704,586,802,710,Distracted
class_7,282,13,770,599,923,701,Focused
class_7,282,24,805,656,979,921,Focused
class_7,282,16,923,583,1012,675,Focused
class_7,282,12,936,626,1128,782,Focused
class_7,282,18,1135,575,1231,672,Focused
class_7,282,20,1218,583,1271,669,Focused
class_7,282,4,1132,694,1375,977,Focused
class_7,282,15,1271,603,1422,732,Focused
class_7,282,9,1386,603,1507,722,Focused
class_7,282,25,1464,569,1539,654,Distracted
class_7,282,23,1506,557,1589,657,Focused
class_7,282,0,1435,671,1711,927,Focused
class_7,282,21,1563,546,1639,628,Distracted
class_7,282,3,1602,621,1764,790,Focused
class_7,282,26,1646,574,1749,647,Focused
class_7,282,27,1728,551,1800,643,Distracted
class_7,282,5,1749,608,1888,778,Focused
class_7,282,28,1818,537,1905,656,Distracted
class_7,283,17,14,590,131,656,Focused
class_7,283,2,0,765,181,971,Focused
class_7,283,6,0,671,195,814,Focused
class_7,283,8,152,608,258,704,Distracted
class_7,283,7,201,668,337,768,Focused
class_7,283,22,265,599,399,676,Focused
class_7,283,1,265,681,520,954,Focused
class_7,283,10,484,582,597,690,Focused
class_7,283,19,598,607,684,714,Focused
class_7,283,29,637,565,729,636,Focused
class_7,283,11,644,619,784,839,Focused
class_7,283,14,704,586,802,710,Distracted
class_7,283,13,770,599,923,701,Focused
class_7,283,24,805,656,979,921,Focused
class_7,283,16,923,583,1012,675,Focused
class_7,283,12,936,626,1128,782,Focused
class_7,283,18,1135,575,1231,672,Focused
class_7,283,20,1218,583,1271,669,Focused
class_7,283,4,1132,694,1375,977,Focused
class_7,283,15,1271,603,1422,732,Focused
class_7,283,9,1386,603,1507,722,Focused
class_7,283,25,1464,569,1539,654,Distracted
class_7,283,23,1506,557,1589,657,Focused
class_7,283,0,1435,671,1711,927,Focused
class_7,283,21,1563,546,1639,628,Distracted
class_7,283,3,1602,621,1764,790,Focused
class_7,283,26,1646,574,1749,647,Focused
class_7,283,27,1728,551,1800,643,Distracted
class_7,283,5,1749,608,1888,778,Focused
class_7,283,28,1818,537,1905,656,Distracted
class_7,284,17,14,590,131,656,Focused
class_7,284,2,0,765,181,971,Focused
class_7,284,6,0,671,195,814,Focused
class_7,284,8,152,608,258,704,Distracted
class_7,284,7,201,668,337,768,Focused
class_7,284,22,265,599,399,676,Focused
class_7,284,1,265,681,520,954,Focused
class_7,284,10,484,582,597,690,Focused
class_7,284,19,598,607,684,714,Focused
class_7,284,29,637,565,729,636,Focused
class_7,284,11,644,619,784,839,Focused
class_7,284,14,704,586,802,710,Distracted
class_7,284,13,770,599,923,701,Focused
class_7,284,24,805,656,979,921,Focused
class_7,284,16,923,583,1012,675,Focused
class_7,284,12,936,626,1128,782,Focused
class_7,284,18,1135,575,1231,672,Focused
class_7,284,20,1218,583,1271,669,Focused
class_7,284,4,1132,694,1375,977,Focused
class_7,284,15,1271,603,1422,732,Focused
class_7,284,9,1386,603,1507,722,Focused
class_7,284,25,1464,569,1539,654,Distracted
class_7,284,23,1506,557,1589,657,Focused
class_7,284,0,1435,671,1711,927,Focused
class_7,284,21,1563,546,1639,628,Distracted
class_7,284,3,1602,621,1764,790,Focused
class_7,284,26,1646,574,1749,647,Focused
class_7,284,27,1728,551,1800,643,Distracted
class_7,284,5,1749,608,1888,778,Focused
class_7,284,28,1818,537,1905,656,Distracted
class_7,285,17,14,590,131,656,Focused
class_7,285,2,0,765,181,971,Focused
class_7,285,6,0,671,195,814,Focused
class_7,285,8,152,608,258,704,Distracted
class_7,285,7,201,668,337,768,Focused
class_7,285,22,265,599,399,676,Focused
class_7,285,1,265,681,520,954,Focused
class_7,285,10,484,582,597,690,Focused
class_7,285,19,598,607,684,714,Focused
class_7,285,29,637,565,729,636,Focused
class_7,285,11,644,619,784,839,Focused
class_7,285,14,704,586,802,710,Distracted
class_7,285,13,770,599,923,701,Focused
class_7,285,24,805,656,979,921,Focused
class_7,285,16,923,583,1012,675,Focused
class_7,285,12,936,626,1128,782,Focused
class_7,285,18,1135,575,1231,672,Focused
class_7,285,20,1218,583,1271,669,Focused
class_7,285,4,1132,694,1375,977,Focused
class_7,285,15,1271,603,1422,732,Focused
class_7,285,9,1386,603,1507,722,Focused
class_7,285,25,1464,569,1539,654,Distracted
class_7,285,23,1506,557,1589,657,Focused
class_7,285,0,1435,671,1711,927,Focused
class_7,285,21,1563,546,1639,628,Distracted
class_7,285,3,1602,621,1764,790,Focused
class_7,285,26,1646,574,1749,647,Focused
class_7,285,27,1728,551,1800,643,Distracted
class_7,285,5,1749,608,1888,778,Focused
class_7,285,28,1818,537,1905,656,Distracted
class_7,286,17,14,590,131,656,Focused
class_7,286,2,0,765,181,971,Focused
class_7,286,6,0,671,195,814,Focused
class_7,286,8,152,608,258,704,Distracted
class_7,286,7,201,668,337,768,Focused
class_7,286,22,265,599,399,676,Focused
class_7,286,1,265,681,520,954,Focused
class_7,286,10,484,582,597,690,Focused
class_7,286,19,598,607,684,714,Focused
class_7,286,29,637,565,729,636,Focused
class_7,286,11,644,619,784,839,Focused
class_7,286,14,704,586,802,710,Distracted
class_7,286,13,770,599,923,701,Focused
class_7,286,24,805,656,979,921,Focused
class_7,286,16,923,583,1012,675,Focused
class_7,286,12,936,626,1128,782,Focused
class_7,286,18,1135,575,1231,672,Focused
class_7,286,20,1218,583,1271,669,Focused
class_7,286,4,1132,694,1375,977,Focused
class_7,286,15,1271,603,1422,732,Focused
class_7,286,9,1386,603,1507,722,Focused
class_7,286,25,1464,569,1539,654,Distracted
class_7,286,23,1506,557,1589,657,Focused
class_7,286,0,1435,671,1711,927,Focused
class_7,286,21,1563,546,1639,628,Distracted
class_7,286,3,1602,621,1764,790,Focused
class_7,286,26,1646,574,1749,647,Focused
class_7,286,27,1728,551,1800,643,Distracted
class_7,286,5,1749,608,1888,778,Focused
class_7,286,28,1818,537,1905,656,Distracted
class_7,287,17,14,590,131,656,Focused
class_7,287,2,0,765,181,971,Focused
class_7,287,6,0,671,195,814,Focused
class_7,287,8,152,608,258,704,Distracted
class_7,287,7,201,668,337,768,Focused
class_7,287,22,265,599,399,676,Focused
class_7,287,1,265,681,520,954,Focused
class_7,287,10,484,582,597,690,Focused
class_7,287,19,598,607,684,714,Focused
class_7,287,29,637,565,729,636,Focused
class_7,287,11,644,619,784,839,Focused
class_7,287,14,704,586,802,710,Distracted
class_7,287,13,770,599,923,701,Focused
class_7,287,24,805,656,979,921,Focused
class_7,287,16,923,583,1012,675,Focused
class_7,287,12,936,626,1128,782,Focused
class_7,287,18,1135,575,1231,672,Focused
class_7,287,20,1218,583,1271,669,Focused
class_7,287,4,1132,694,1375,977,Focused
class_7,287,15,1271,603,1422,732,Focused
class_7,287,9,1386,603,1507,722,Focused
class_7,287,25,1464,569,1539,654,Distracted
class_7,287,23,1506,557,1589,657,Focused
class_7,287,0,1435,671,1711,927,Focused
class_7,287,21,1563,546,1639,628,Distracted
class_7,287,3,1602,621,1764,790,Focused
class_7,287,26,1646,574,1749,647,Focused
class_7,287,27,1728,551,1800,643,Distracted
class_7,287,5,1749,608,1888,778,Focused
class_7,287,28,1818,537,1905,656,Distracted
class_7,288,17,14,590,131,656,Focused
class_7,288,2,0,765,181,971,Focused
class_7,288,6,0,671,195,814,Focused
class_7,288,8,152,608,258,704,Distracted
class_7,288,7,201,668,337,768,Focused
class_7,288,22,265,599,399,676,Focused
class_7,288,1,265,681,520,954,Focused
class_7,288,10,484,582,597,690,Focused
class_7,288,19,598,607,684,714,Focused
class_7,288,29,637,565,729,636,Focused
class_7,288,11,644,619,784,839,Focused
class_7,288,14,704,586,802,710,Distracted
class_7,288,13,770,599,923,701,Focused
class_7,288,24,805,656,979,921,Focused
class_7,288,16,923,583,1012,675,Focused
class_7,288,12,936,626,1128,782,Focused
class_7,288,18,1135,575,1231,672,Focused
class_7,288,20,1218,583,1271,669,Focused
class_7,288,4,1132,694,1375,977,Focused
class_7,288,15,1271,603,1422,732,Focused
class_7,288,9,1386,603,1507,722,Focused
class_7,288,25,1464,569,1539,654,Distracted
class_7,288,23,1506,557,1589,657,Focused
class_7,288,0,1435,671,1711,927,Focused
class_7,288,21,1563,546,1639,628,Distracted
class_7,288,3,1602,621,1764,790,Focused
class_7,288,26,1646,574,1749,647,Focused
class_7,288,27,1728,551,1800,643,Distracted
class_7,288,5,1749,608,1888,778,Focused
class_7,288,28,1818,537,1905,656,Distracted
class_7,289,17,14,590,131,656,Focused
class_7,289,2,0,765,181,971,Focused
class_7,289,6,0,671,195,814,Focused
class_7,289,8,152,608,258,704,Distracted
class_7,289,7,201,668,337,768,Focused
class_7,289,22,265,599,399,676,Focused
class_7,289,1,265,681,520,954,Focused
class_7,289,10,484,582,597,690,Focused
class_7,289,19,598,607,684,714,Focused
class_7,289,29,637,565,729,636,Focused
class_7,289,11,644,619,784,839,Focused
class_7,289,14,704,586,802,710,Distracted
class_7,289,13,770,599,923,701,Focused
class_7,289,24,805,656,979,921,Focused
class_7,289,16,923,583,1012,675,Focused
class_7,289,12,936,626,1128,782,Focused
class_7,289,18,1135,575,1231,672,Focused
class_7,289,20,1218,583,1271,669,Focused
class_7,289,4,1132,694,1375,977,Focused
class_7,289,15,1271,603,1422,732,Focused
class_7,289,9,1386,603,1507,722,Focused
class_7,289,25,1464,569,1539,654,Distracted
class_7,289,23,1506,557,1589,657,Focused
class_7,289,0,1435,671,1711,927,Focused
class_7,289,21,1563,546,1639,628,Distracted
class_7,289,3,1602,621,1764,790,Focused
class_7,289,26,1646,574,1749,647,Focused
class_7,289,27,1728,551,1800,643,Distracted
class_7,289,5,1749,608,1888,778,Focused
class_7,289,28,1818,537,1905,656,Distracted
class_7,290,17,14,590,131,656,Focused
class_7,290,2,0,765,181,971,Focused
